Query_ID,Timestamp,Student_ID,Query_Text,Query_Category,Satisfaction_Score,Response_Time,Resolved_Flag
668,2025-04-03 16:40:00,1020,I cannot access my student portal.,Technical,4.6,24,No
669,2025-04-03 16:45:00,1040,How can I get a transcript?,Academic,4.8,38,No
670,2025-04-03 16:50:00,1044,How do I register for courses?,Academic,5.0,17,Yes
671,2025-04-03 16:55:00,1011,When is the semester starting?,Academic,5.0,22,Yes
672,2025-04-03 17:00:00,1031,I need help with course selection.,Administrative,4.6,29,Yes
673,2025-04-03 17:05:00,1034,"I forgot my password, need assistance.",Administrative,3.4,28,Yes
674,2025-04-03 17:10:00,1058,How do I register for courses?,Administrative,3.6,24,Yes
675,2025-04-03 17:15:00,1020,I cannot access my student portal.,Administrative,4.8,27,Yes
676,2025-04-03 17:20:00,1005,How can I get a transcript?,Academic,3.6,35,No
677,2025-04-03 17:25:00,1099,How can I get a transcript?,Technical,4.2,28,No
678,2025-04-03 17:30:00,1050,I cannot access my student portal.,Academic,4.2,17,No
679,2025-04-03 17:35:00,1031,Is there any scholarship available?,Academic,4.4,38,No
680,2025-04-03 17:40:00,1008,I cannot access my student portal.,Technical,3.2,43,Yes
681,2025-04-03 17:45:00,1091,I need help with course selection.,Administrative,4.4,26,Yes
682,2025-04-03 17:50:00,1000,I need help with course selection.,Administrative,3.9,26,Yes
683,2025-04-03 17:55:00,1028,What is the deadline for fee payment?,Technical,3.3,12,Yes
684,2025-04-03 18:00:00,1037,How do I register for courses?,Technical,4.6,27,Yes
685,2025-04-03 18:05:00,1007,What is the deadline for fee payment?,Technical,3.6,14,No
686,2025-04-03 18:10:00,1076,What is the deadline for fee payment?,Technical,3.7,36,No
687,2025-04-03 18:15:00,1094,Is there any scholarship available?,Academic,3.9,13,Yes
688,2025-04-03 18:20:00,1025,I cannot access my student portal.,Financial,4.2,24,No
689,2025-04-03 18:25:00,1019,What is the deadline for fee payment?,Financial,4.9,12,Yes
690,2025-04-03 18:30:00,1084,"I forgot my password, need assistance.",Administrative,3.1,23,Yes
691,2025-04-03 18:35:00,1055,"I forgot my password, need assistance.",Financial,3.6,21,Yes
692,2025-04-03 18:40:00,1047,My grade has not been updated.,Administrative,3.4,28,No
693,2025-04-03 18:45:00,1025,Website shows error 404.,Administrative,4.0,14,Yes
694,2025-04-03 18:50:00,1013,Is there any scholarship available?,Financial,4.5,40,Yes
695,2025-04-03 18:55:00,1037,My grade has not been updated.,Administrative,3.1,10,Yes
696,2025-04-03 19:00:00,1021,How can I get a transcript?,Technical,3.2,21,Yes
697,2025-04-03 19:05:00,1090,What is the deadline for fee payment?,Financial,3.7,42,Yes
698,2025-04-03 19:10:00,1075,"I forgot my password, need assistance.",Financial,4.0,40,Yes
699,2025-04-03 19:15:00,1062,What is the deadline for fee payment?,Technical,3.4,30,Yes
700,2025-04-03 19:20:00,1090,What is the deadline for fee payment?,Administrative,4.0,39,No
701,2025-04-03 19:25:00,1065,Is there any scholarship available?,Technical,3.1,21,No
702,2025-04-03 19:30:00,1072,Is there any scholarship available?,Administrative,4.1,23,Yes
703,2025-04-03 19:35:00,1012,I cannot access my student portal.,Academic,4.6,32,No
704,2025-04-03 19:40:00,1097,When is the semester starting?,Academic,4.1,29,Yes
705,2025-04-03 19:45:00,1013,Website shows error 404.,Technical,4.7,11,Yes
706,2025-04-03 19:50:00,1013,I need help with course selection.,Academic,4.9,20,Yes
707,2025-04-03 19:55:00,1050,How can I get a transcript?,Academic,3.8,43,Yes
708,2025-04-03 20:00:00,1078,"I forgot my password, need assistance.",Academic,3.3,11,Yes
709,2025-04-03 20:05:00,1068,I need help with course selection.,Academic,3.6,34,No
710,2025-04-03 20:10:00,1012,Website shows error 404.,Technical,3.9,10,Yes
711,2025-04-03 20:15:00,1022,I need help with course selection.,Academic,4.0,23,No
712,2025-04-03 20:20:00,1050,My grade has not been updated.,Technical,3.5,39,No
713,2025-04-03 20:25:00,1012,How can I get a transcript?,Administrative,3.9,26,Yes
714,2025-04-03 20:30:00,1073,How can I get a transcript?,Technical,3.4,34,Yes
715,2025-04-03 20:35:00,1063,I cannot access my student portal.,Administrative,3.1,25,Yes
716,2025-04-03 20:40:00,1017,What is the deadline for fee payment?,Technical,4.2,22,No
717,2025-04-03 20:45:00,1041,"I forgot my password, need assistance.",Administrative,4.3,31,Yes
718,2025-04-03 20:50:00,1001,Is there any scholarship available?,Administrative,3.2,19,No
719,2025-04-03 20:55:00,1026,"I forgot my password, need assistance.",Academic,3.3,27,Yes
720,2025-04-03 21:00:00,1041,What is the deadline for fee payment?,Financial,4.6,23,No
721,2025-04-03 21:05:00,1004,When is the semester starting?,Technical,4.0,35,No
722,2025-04-03 21:10:00,1081,"I forgot my password, need assistance.",Financial,3.2,32,No
723,2025-04-03 21:15:00,1096,What is the deadline for fee payment?,Financial,4.9,10,No
724,2025-04-03 21:20:00,1098,Website shows error 404.,Financial,3.8,13,Yes
725,2025-04-03 21:25:00,1006,Is there any scholarship available?,Technical,3.8,24,No
726,2025-04-03 21:30:00,1056,How do I register for courses?,Financial,3.2,13,Yes
727,2025-04-03 21:35:00,1005,I cannot access my student portal.,Financial,4.4,31,No
728,2025-04-03 21:40:00,1002,Website shows error 404.,Technical,4.7,31,Yes
729,2025-04-03 21:45:00,1000,"I forgot my password, need assistance.",Academic,4.9,13,No
730,2025-04-03 21:50:00,1087,Website shows error 404.,Financial,4.3,42,No
731,2025-04-03 21:55:00,1037,I need help with course selection.,Academic,4.6,23,No
732,2025-04-03 22:00:00,1061,Is there any scholarship available?,Technical,4.1,32,No
733,2025-04-03 22:05:00,1043,Is there any scholarship available?,Administrative,4.0,44,Yes
734,2025-04-03 22:10:00,1045,When is the semester starting?,Administrative,4.2,31,Yes
735,2025-04-03 22:15:00,1037,How do I register for courses?,Financial,4.8,22,Yes
736,2025-04-03 22:20:00,1064,I cannot access my student portal.,Administrative,3.4,29,Yes
737,2025-04-03 22:25:00,1030,My grade has not been updated.,Academic,4.6,22,Yes
738,2025-04-03 22:30:00,1097,Website shows error 404.,Technical,4.3,11,Yes
739,2025-04-03 22:35:00,1009,I cannot access my student portal.,Financial,4.6,26,No
740,2025-04-03 22:40:00,1025,I cannot access my student portal.,Administrative,3.5,31,No
741,2025-04-03 22:45:00,1090,How can I get a transcript?,Academic,4.3,44,No
742,2025-04-03 22:50:00,1055,I cannot access my student portal.,Administrative,3.5,13,Yes
743,2025-04-03 22:55:00,1073,I cannot access my student portal.,Administrative,4.8,34,No
744,2025-04-03 23:00:00,1028,How do I register for courses?,Administrative,3.3,18,No
745,2025-04-03 23:05:00,1093,How can I get a transcript?,Administrative,3.7,21,No
746,2025-04-03 23:10:00,1011,What is the deadline for fee payment?,Technical,3.9,16,Yes
747,2025-04-03 23:15:00,1034,What is the deadline for fee payment?,Technical,3.8,26,Yes
748,2025-04-03 23:20:00,1045,"I forgot my password, need assistance.",Technical,4.0,14,No
749,2025-04-03 23:25:00,1061,How do I register for courses?,Administrative,3.1,21,Yes
750,2025-04-03 23:30:00,1093,"I forgot my password, need assistance.",Administrative,3.9,44,Yes
751,2025-04-03 23:35:00,1020,"I forgot my password, need assistance.",Technical,3.9,36,Yes
752,2025-04-03 23:40:00,1022,How can I get a transcript?,Administrative,4.2,25,Yes
753,2025-04-03 23:45:00,1053,I cannot access my student portal.,Technical,4.3,32,Yes
754,2025-04-03 23:50:00,1004,When is the semester starting?,Administrative,4.9,13,No
755,2025-04-03 23:55:00,1015,I cannot access my student portal.,Administrative,3.4,19,Yes
756,2025-04-04 00:00:00,1084,I need help with course selection.,Administrative,4.7,38,Yes
757,2025-04-04 00:05:00,1024,How do I register for courses?,Administrative,3.6,36,No
758,2025-04-04 00:10:00,1088,When is the semester starting?,Administrative,4.6,25,Yes
759,2025-04-04 00:15:00,1006,Is there any scholarship available?,Financial,4.9,20,No
760,2025-04-04 00:20:00,1068,Website shows error 404.,Academic,3.2,24,Yes
761,2025-04-04 00:25:00,1037,"I forgot my password, need assistance.",Technical,4.5,28,No
762,2025-04-04 00:30:00,1084,How can I get a transcript?,Administrative,4.1,39,No
763,2025-04-04 00:35:00,1070,When is the semester starting?,Administrative,4.9,20,Yes
764,2025-04-04 00:40:00,1055,Is there any scholarship available?,Technical,3.5,25,No
765,2025-04-04 00:45:00,1082,"I forgot my password, need assistance.",Financial,3.5,16,No
766,2025-04-04 00:50:00,1083,"I forgot my password, need assistance.",Academic,3.1,25,No
767,2025-04-04 00:55:00,1052,I cannot access my student portal.,Technical,4.7,42,No
768,2025-04-04 01:00:00,1056,My grade has not been updated.,Financial,4.2,13,Yes
769,2025-04-04 01:05:00,1069,How do I register for courses?,Administrative,4.4,14,No
770,2025-04-04 01:10:00,1023,Is there any scholarship available?,Administrative,3.4,14,No
771,2025-04-04 01:15:00,1058,Is there any scholarship available?,Financial,3.0,40,Yes
772,2025-04-04 01:20:00,1040,Website shows error 404.,Administrative,3.0,40,Yes
773,2025-04-04 01:25:00,1027,"I forgot my password, need assistance.",Technical,3.1,20,No
774,2025-04-04 01:30:00,1084,How do I register for courses?,Technical,4.8,34,Yes
775,2025-04-04 01:35:00,1054,I need help with course selection.,Administrative,3.3,21,No
776,2025-04-04 01:40:00,1045,How can I get a transcript?,Administrative,4.6,32,No
777,2025-04-04 01:45:00,1011,I need help with course selection.,Administrative,4.1,34,Yes
778,2025-04-04 01:50:00,1039,What is the deadline for fee payment?,Technical,3.5,40,No
779,2025-04-04 01:55:00,1030,I need help with course selection.,Administrative,3.4,38,No
780,2025-04-04 02:00:00,1069,When is the semester starting?,Administrative,3.9,18,No
781,2025-04-04 02:05:00,1065,I need help with course selection.,Administrative,4.2,18,Yes
782,2025-04-04 02:10:00,1052,I need help with course selection.,Administrative,4.8,31,No
783,2025-04-04 02:15:00,1076,When is the semester starting?,Technical,3.8,32,Yes
784,2025-04-04 02:20:00,1050,How can I get a transcript?,Academic,4.5,13,Yes
785,2025-04-04 02:25:00,1005,How do I register for courses?,Financial,3.8,39,No
786,2025-04-04 02:30:00,1020,I cannot access my student portal.,Financial,4.6,19,No
787,2025-04-04 02:35:00,1031,"I forgot my password, need assistance.",Academic,4.8,39,Yes
788,2025-04-04 02:40:00,1042,What is the deadline for fee payment?,Technical,5.0,15,No
789,2025-04-04 02:45:00,1009,What is the deadline for fee payment?,Academic,3.4,24,Yes
790,2025-04-04 02:50:00,1024,How can I get a transcript?,Academic,5.0,40,Yes
791,2025-04-04 02:55:00,1066,What is the deadline for fee payment?,Financial,3.9,39,Yes
792,2025-04-04 03:00:00,1052,I need help with course selection.,Administrative,3.3,36,Yes
793,2025-04-04 03:05:00,1030,How do I register for courses?,Financial,3.9,13,Yes
794,2025-04-04 03:10:00,1001,I need help with course selection.,Administrative,4.6,18,No
795,2025-04-04 03:15:00,1021,Website shows error 404.,Financial,4.7,20,No
796,2025-04-04 03:20:00,1063,"I forgot my password, need assistance.",Technical,4.3,27,Yes
797,2025-04-04 03:25:00,1061,What is the deadline for fee payment?,Administrative,4.8,21,Yes
798,2025-04-04 03:30:00,1084,How do I register for courses?,Academic,4.0,26,Yes
799,2025-04-04 03:35:00,1006,I cannot access my student portal.,Technical,3.0,28,Yes
800,2025-04-04 03:40:00,1048,How do I register for courses?,Academic,4.6,30,No
801,2025-04-04 03:45:00,1061,Is there any scholarship available?,Administrative,4.1,41,Yes
802,2025-04-04 03:50:00,1049,What is the deadline for fee payment?,Administrative,3.3,22,No
803,2025-04-04 03:55:00,1095,My grade has not been updated.,Technical,3.9,19,Yes
804,2025-04-04 04:00:00,1055,"I forgot my password, need assistance.",Administrative,4.8,24,Yes
805,2025-04-04 04:05:00,1094,I need help with course selection.,Financial,4.3,35,Yes
806,2025-04-04 04:10:00,1079,"I forgot my password, need assistance.",Financial,4.8,17,Yes
807,2025-04-04 04:15:00,1055,"I forgot my password, need assistance.",Administrative,3.2,22,No
808,2025-04-04 04:20:00,1020,Is there any scholarship available?,Academic,3.1,17,No
809,2025-04-04 04:25:00,1059,Website shows error 404.,Academic,3.5,25,Yes
810,2025-04-04 04:30:00,1051,How do I register for courses?,Financial,3.6,33,Yes
811,2025-04-04 04:35:00,1001,I cannot access my student portal.,Academic,4.3,18,Yes
812,2025-04-04 04:40:00,1022,I need help with course selection.,Technical,4.5,26,No
813,2025-04-04 04:45:00,1002,When is the semester starting?,Financial,3.9,24,Yes
814,2025-04-04 04:50:00,1079,How can I get a transcript?,Technical,3.4,43,Yes
815,2025-04-04 04:55:00,1072,"I forgot my password, need assistance.",Technical,4.9,41,Yes
816,2025-04-04 05:00:00,1045,My grade has not been updated.,Financial,4.2,21,Yes
817,2025-04-04 05:05:00,1020,When is the semester starting?,Financial,4.3,25,No
818,2025-04-04 05:10:00,1000,"I forgot my password, need assistance.",Technical,3.1,29,No
819,2025-04-04 05:15:00,1083,How do I register for courses?,Academic,3.5,27,No
820,2025-04-04 05:20:00,1003,I cannot access my student portal.,Administrative,4.8,15,No
821,2025-04-04 05:25:00,1046,When is the semester starting?,Technical,3.9,44,Yes
822,2025-04-04 05:30:00,1073,Is there any scholarship available?,Financial,4.9,32,Yes
823,2025-04-04 05:35:00,1063,My grade has not been updated.,Financial,4.5,42,Yes
824,2025-04-04 05:40:00,1034,What is the deadline for fee payment?,Academic,4.7,15,No
825,2025-04-04 05:45:00,1079,I cannot access my student portal.,Administrative,3.2,37,No
826,2025-04-04 05:50:00,1008,How do I register for courses?,Academic,4.8,10,Yes
827,2025-04-04 05:55:00,1088,When is the semester starting?,Technical,3.7,30,No
828,2025-04-04 06:00:00,1019,My grade has not been updated.,Academic,3.9,30,Yes
829,2025-04-04 06:05:00,1014,I cannot access my student portal.,Administrative,4.6,35,Yes
830,2025-04-04 06:10:00,1021,"I forgot my password, need assistance.",Academic,4.3,11,No
831,2025-04-04 06:15:00,1082,My grade has not been updated.,Administrative,3.7,17,Yes
832,2025-04-04 06:20:00,1013,"I forgot my password, need assistance.",Administrative,4.5,39,No
833,2025-04-04 06:25:00,1050,"I forgot my password, need assistance.",Academic,4.7,35,Yes
834,2025-04-04 06:30:00,1068,I need help with course selection.,Academic,3.8,36,No
835,2025-04-04 06:35:00,1058,When is the semester starting?,Financial,4.8,41,No
836,2025-04-04 06:40:00,1055,I cannot access my student portal.,Financial,3.4,17,No
837,2025-04-04 06:45:00,1069,Is there any scholarship available?,Administrative,4.3,25,No
838,2025-04-04 06:50:00,1087,My grade has not been updated.,Administrative,3.4,43,Yes
839,2025-04-04 06:55:00,1026,How do I register for courses?,Academic,4.7,27,No
840,2025-04-04 07:00:00,1060,Website shows error 404.,Technical,3.5,19,Yes
841,2025-04-04 07:05:00,1060,Website shows error 404.,Financial,3.1,39,Yes
842,2025-04-04 07:10:00,1093,Is there any scholarship available?,Technical,4.1,10,No
843,2025-04-04 07:15:00,1032,How do I register for courses?,Technical,3.0,21,Yes
844,2025-04-04 07:20:00,1009,"I forgot my password, need assistance.",Administrative,3.5,14,No
845,2025-04-04 07:25:00,1019,How can I get a transcript?,Financial,4.2,30,Yes
846,2025-04-04 07:30:00,1006,I cannot access my student portal.,Administrative,3.5,42,Yes
847,2025-04-04 07:35:00,1024,I cannot access my student portal.,Administrative,3.9,19,No
848,2025-04-04 07:40:00,1000,What is the deadline for fee payment?,Financial,3.4,33,No
849,2025-04-04 07:45:00,1020,I cannot access my student portal.,Administrative,3.3,21,No
850,2025-04-04 07:50:00,1002,Website shows error 404.,Academic,4.9,37,No
851,2025-04-04 07:55:00,1047,I need help with course selection.,Financial,3.4,14,Yes
852,2025-04-04 08:00:00,1097,"I forgot my password, need assistance.",Technical,4.5,23,No
853,2025-04-04 08:05:00,1063,"I forgot my password, need assistance.",Technical,4.8,33,No
854,2025-04-04 08:10:00,1064,What is the deadline for fee payment?,Academic,3.3,35,Yes
855,2025-04-04 08:15:00,1087,When is the semester starting?,Technical,3.2,22,Yes
856,2025-04-04 08:20:00,1004,"I forgot my password, need assistance.",Financial,3.8,17,No
857,2025-04-04 08:25:00,1098,I cannot access my student portal.,Academic,3.7,27,Yes
858,2025-04-04 08:30:00,1064,My grade has not been updated.,Administrative,3.3,15,Yes
859,2025-04-04 08:35:00,1051,How do I register for courses?,Technical,3.3,42,Yes
860,2025-04-04 08:40:00,1095,I need help with course selection.,Technical,4.6,21,No
861,2025-04-04 08:45:00,1050,I need help with course selection.,Academic,4.9,42,Yes
862,2025-04-04 08:50:00,1013,Website shows error 404.,Administrative,4.2,13,Yes
863,2025-04-04 08:55:00,1077,Website shows error 404.,Administrative,3.7,34,No
864,2025-04-04 09:00:00,1094,"I forgot my password, need assistance.",Administrative,4.1,24,No
865,2025-04-04 09:05:00,1043,I need help with course selection.,Academic,3.7,18,Yes
866,2025-04-04 09:10:00,1071,How do I register for courses?,Academic,3.7,40,No
867,2025-04-04 09:15:00,1097,I need help with course selection.,Academic,4.2,15,No
868,2025-04-04 09:20:00,1037,When is the semester starting?,Technical,4.4,41,Yes
869,2025-04-04 09:25:00,1012,Is there any scholarship available?,Financial,3.9,30,Yes
870,2025-04-04 09:30:00,1050,"I forgot my password, need assistance.",Academic,4.8,25,Yes
871,2025-04-04 09:35:00,1045,Website shows error 404.,Administrative,4.5,40,No
872,2025-04-04 09:40:00,1094,Website shows error 404.,Financial,4.9,32,No
873,2025-04-04 09:45:00,1065,Is there any scholarship available?,Technical,4.5,42,No
874,2025-04-04 09:50:00,1052,How do I register for courses?,Administrative,3.4,10,Yes
875,2025-04-04 09:55:00,1061,My grade has not been updated.,Technical,3.2,27,Yes
876,2025-04-04 10:00:00,1053,Is there any scholarship available?,Administrative,4.7,31,Yes
877,2025-04-04 10:05:00,1068,How do I register for courses?,Administrative,3.7,26,Yes
878,2025-04-04 10:10:00,1039,I cannot access my student portal.,Academic,4.1,25,Yes
879,2025-04-04 10:15:00,1089,Is there any scholarship available?,Administrative,3.6,10,No
880,2025-04-04 10:20:00,1060,"I forgot my password, need assistance.",Academic,4.9,22,Yes
881,2025-04-04 10:25:00,1069,When is the semester starting?,Technical,3.2,15,No
882,2025-04-04 10:30:00,1022,When is the semester starting?,Technical,4.3,21,No
883,2025-04-04 10:35:00,1094,How can I get a transcript?,Financial,3.1,29,No
884,2025-04-04 10:40:00,1076,How do I register for courses?,Financial,4.7,12,Yes
885,2025-04-04 10:45:00,1029,Is there any scholarship available?,Financial,3.0,25,Yes
886,2025-04-04 10:50:00,1046,I cannot access my student portal.,Financial,3.2,37,Yes
887,2025-04-04 10:55:00,1093,"I forgot my password, need assistance.",Academic,4.7,34,No
888,2025-04-04 11:00:00,1068,How can I get a transcript?,Technical,4.0,17,No
889,2025-04-04 11:05:00,1021,Website shows error 404.,Academic,4.1,30,No
890,2025-04-04 11:10:00,1087,When is the semester starting?,Administrative,4.5,32,Yes
891,2025-04-04 11:15:00,1058,I cannot access my student portal.,Administrative,3.3,27,Yes
892,2025-04-04 11:20:00,1081,My grade has not been updated.,Technical,3.3,16,No
893,2025-04-04 11:25:00,1019,Is there any scholarship available?,Financial,4.0,18,Yes
894,2025-04-04 11:30:00,1039,When is the semester starting?,Financial,4.2,34,No
895,2025-04-04 11:35:00,1072,How can I get a transcript?,Technical,4.6,43,No
896,2025-04-04 11:40:00,1088,How do I register for courses?,Financial,4.4,18,Yes
897,2025-04-04 11:45:00,1013,Is there any scholarship available?,Technical,4.7,31,No
898,2025-04-04 11:50:00,1034,I cannot access my student portal.,Academic,3.0,27,Yes
899,2025-04-04 11:55:00,1047,How can I get a transcript?,Financial,3.7,11,Yes
900,2025-04-04 12:00:00,1073,I need help with course selection.,Technical,4.6,43,No
901,2025-04-04 12:05:00,1088,I cannot access my student portal.,Administrative,4.7,23,Yes
902,2025-04-04 12:10:00,1045,How can I get a transcript?,Financial,3.9,34,No
903,2025-04-04 12:15:00,1077,When is the semester starting?,Financial,4.2,19,No
904,2025-04-04 12:20:00,1092,I need help with course selection.,Academic,4.4,10,Yes
905,2025-04-04 12:25:00,1066,How can I get a transcript?,Academic,4.3,11,No
906,2025-04-04 12:30:00,1034,When is the semester starting?,Technical,3.0,19,No
907,2025-04-04 12:35:00,1088,What is the deadline for fee payment?,Financial,4.0,25,No
908,2025-04-04 12:40:00,1099,My grade has not been updated.,Administrative,4.1,17,No
909,2025-04-04 12:45:00,1061,When is the semester starting?,Administrative,4.0,43,No
910,2025-04-04 12:50:00,1063,How can I get a transcript?,Technical,3.1,32,Yes
911,2025-04-04 12:55:00,1037,Website shows error 404.,Financial,4.5,41,Yes
912,2025-04-04 13:00:00,1043,Website shows error 404.,Academic,3.8,18,No
913,2025-04-04 13:05:00,1092,How do I register for courses?,Financial,4.2,38,Yes
914,2025-04-04 13:10:00,1030,Website shows error 404.,Financial,5.0,16,No
915,2025-04-04 13:15:00,1047,Is there any scholarship available?,Academic,3.2,13,Yes
916,2025-04-04 13:20:00,1060,How do I register for courses?,Administrative,3.9,15,No
917,2025-04-04 13:25:00,1000,Website shows error 404.,Financial,3.8,25,No
918,2025-04-04 13:30:00,1056,Website shows error 404.,Academic,3.8,44,No
919,2025-04-04 13:35:00,1045,Is there any scholarship available?,Academic,4.3,30,Yes
920,2025-04-04 13:40:00,1093,When is the semester starting?,Financial,4.0,16,Yes
921,2025-04-04 13:45:00,1094,My grade has not been updated.,Financial,4.6,23,No
922,2025-04-04 13:50:00,1052,Is there any scholarship available?,Technical,3.4,24,Yes
923,2025-04-04 13:55:00,1084,When is the semester starting?,Technical,4.1,15,Yes
924,2025-04-04 14:00:00,1032,My grade has not been updated.,Administrative,3.0,10,No
925,2025-04-04 14:05:00,1047,How do I register for courses?,Administrative,3.6,38,No
926,2025-04-04 14:10:00,1054,What is the deadline for fee payment?,Academic,4.4,27,No
927,2025-04-04 14:15:00,1067,"I forgot my password, need assistance.",Technical,3.1,40,No
928,2025-04-04 14:20:00,1083,How do I register for courses?,Academic,4.2,14,No
929,2025-04-04 14:25:00,1018,Website shows error 404.,Financial,4.1,22,No
930,2025-04-04 14:30:00,1055,What is the deadline for fee payment?,Financial,4.0,31,Yes
931,2025-04-04 14:35:00,1031,What is the deadline for fee payment?,Academic,4.9,26,No
932,2025-04-04 14:40:00,1076,I cannot access my student portal.,Financial,3.7,16,No
933,2025-04-04 14:45:00,1059,Is there any scholarship available?,Financial,4.6,39,No
934,2025-04-04 14:50:00,1034,"I forgot my password, need assistance.",Financial,4.2,18,Yes
935,2025-04-04 14:55:00,1048,How do I register for courses?,Financial,3.1,41,Yes
936,2025-04-04 15:00:00,1061,I cannot access my student portal.,Administrative,4.7,12,No
937,2025-04-04 15:05:00,1010,Is there any scholarship available?,Technical,3.4,11,No
938,2025-04-04 15:10:00,1060,Is there any scholarship available?,Administrative,3.5,13,Yes
939,2025-04-04 15:15:00,1059,How can I get a transcript?,Administrative,3.8,36,No
940,2025-04-04 15:20:00,1027,"I forgot my password, need assistance.",Technical,4.4,14,No
941,2025-04-04 15:25:00,1034,What is the deadline for fee payment?,Technical,4.3,32,No
942,2025-04-04 15:30:00,1094,Is there any scholarship available?,Technical,3.5,16,No
943,2025-04-04 15:35:00,1037,My grade has not been updated.,Administrative,3.1,41,No
944,2025-04-04 15:40:00,1048,When is the semester starting?,Academic,4.2,27,Yes
945,2025-04-04 15:45:00,1097,Website shows error 404.,Financial,3.3,35,Yes
946,2025-04-04 15:50:00,1078,Is there any scholarship available?,Financial,4.8,34,Yes
947,2025-04-04 15:55:00,1073,I need help with course selection.,Technical,4.5,37,No
948,2025-04-04 16:00:00,1017,Website shows error 404.,Administrative,3.2,31,No
949,2025-04-04 16:05:00,1011,How can I get a transcript?,Administrative,3.4,26,No
950,2025-04-04 16:10:00,1061,Is there any scholarship available?,Administrative,3.6,41,No
951,2025-04-04 16:15:00,1020,I need help with course selection.,Financial,4.3,33,Yes
952,2025-04-04 16:20:00,1075,I cannot access my student portal.,Technical,4.4,22,Yes
953,2025-04-04 16:25:00,1006,Website shows error 404.,Technical,4.3,19,No
954,2025-04-04 16:30:00,1078,I cannot access my student portal.,Financial,3.7,16,No
955,2025-04-04 16:35:00,1051,I need help with course selection.,Technical,4.1,20,Yes
956,2025-04-04 16:40:00,1089,When is the semester starting?,Financial,3.7,28,No
957,2025-04-04 16:45:00,1031,I need help with course selection.,Financial,4.2,20,No
958,2025-04-04 16:50:00,1080,How can I get a transcript?,Technical,4.9,28,Yes
959,2025-04-04 16:55:00,1093,How do I register for courses?,Administrative,5.0,44,Yes
960,2025-04-04 17:00:00,1061,"I forgot my password, need assistance.",Technical,4.7,29,No
961,2025-04-04 17:05:00,1071,What is the deadline for fee payment?,Financial,4.9,37,No
962,2025-04-04 17:10:00,1045,How do I register for courses?,Academic,3.5,32,Yes
963,2025-04-04 17:15:00,1046,My grade has not been updated.,Administrative,4.4,32,No
964,2025-04-04 17:20:00,1031,I need help with course selection.,Technical,4.0,20,Yes
965,2025-04-04 17:25:00,1026,How do I register for courses?,Academic,3.4,34,Yes
966,2025-04-04 17:30:00,1000,When is the semester starting?,Administrative,3.2,17,No
967,2025-04-04 17:35:00,1086,What is the deadline for fee payment?,Administrative,3.2,14,No
968,2025-04-04 17:40:00,1011,Website shows error 404.,Technical,3.1,37,No
969,2025-04-04 17:45:00,1006,I need help with course selection.,Technical,3.6,25,Yes
970,2025-04-04 17:50:00,1037,How do I register for courses?,Administrative,4.0,39,Yes
971,2025-04-04 17:55:00,1052,I need help with course selection.,Academic,3.7,12,No
972,2025-04-04 18:00:00,1051,When is the semester starting?,Financial,3.3,16,Yes
973,2025-04-04 18:05:00,1062,I need help with course selection.,Academic,4.8,18,No
974,2025-04-04 18:10:00,1038,What is the deadline for fee payment?,Financial,3.9,27,No
975,2025-04-04 18:15:00,1014,How do I register for courses?,Administrative,3.7,15,Yes
976,2025-04-04 18:20:00,1033,What is the deadline for fee payment?,Technical,3.0,11,No
977,2025-04-04 18:25:00,1092,My grade has not been updated.,Technical,3.8,22,No
978,2025-04-04 18:30:00,1091,What is the deadline for fee payment?,Technical,3.0,39,Yes
979,2025-04-04 18:35:00,1086,"I forgot my password, need assistance.",Academic,3.8,39,Yes
980,2025-04-04 18:40:00,1027,I need help with course selection.,Academic,3.9,35,No
981,2025-04-04 18:45:00,1000,How do I register for courses?,Administrative,3.1,12,Yes
982,2025-04-04 18:50:00,1079,I need help with course selection.,Administrative,4.0,38,Yes
983,2025-04-04 18:55:00,1046,When is the semester starting?,Financial,4.6,30,No
984,2025-04-04 19:00:00,1017,Website shows error 404.,Financial,4.5,18,No
985,2025-04-04 19:05:00,1038,How can I get a transcript?,Financial,3.1,36,No
986,2025-04-04 19:10:00,1079,My grade has not been updated.,Academic,3.3,36,Yes
987,2025-04-04 19:15:00,1031,I cannot access my student portal.,Academic,4.7,42,Yes
988,2025-04-04 19:20:00,1045,How can I get a transcript?,Academic,4.0,44,No
989,2025-04-04 19:25:00,1075,I cannot access my student portal.,Academic,4.9,41,Yes
990,2025-04-04 19:30:00,1096,What is the deadline for fee payment?,Technical,4.2,16,Yes
991,2025-04-04 19:35:00,1019,When is the semester starting?,Academic,4.1,23,Yes
992,2025-04-04 19:40:00,1099,My grade has not been updated.,Financial,3.7,17,No
993,2025-04-04 19:45:00,1098,When is the semester starting?,Administrative,3.5,17,Yes
994,2025-04-04 19:50:00,1018,What is the deadline for fee payment?,Financial,4.4,44,Yes
995,2025-04-04 19:55:00,1046,How do I register for courses?,Technical,4.2,41,No
996,2025-04-04 20:00:00,1024,Is there any scholarship available?,Technical,3.1,20,No
997,2025-04-04 20:05:00,1089,I need help with course selection.,Administrative,4.0,13,Yes
998,2025-04-04 20:10:00,1037,How do I register for courses?,Administrative,3.3,20,No
999,2025-04-04 20:15:00,1086,"I forgot my password, need assistance.",Administrative,3.6,28,Yes
